Time[s] X[mm] Y[mm] a[rad] c11 c12 c13 c21 c22 c23 c31 c32 c33 
41694.8 1208.67 622.831 1.55109 0.0013286 0.000798784 -1.32339e-06 0.000798784 0.117075 -1.67453e-06 -1.32339e-06 -1.67453e-06 3.62651e-09  
41694.8 1201.41 911.75 1.56736 0.00139049 0.00368635 -1.41444e-06 0.00368635 2.34514 1.63312e-07 -1.41444e-06 1.63312e-07 3.76317e-09  
41694.8 1201.42 912.651 1.5674 0.00139379 0.00368562 -1.41837e-06 0.00368562 2.34911 1.636e-07 -1.41837e-06 1.636e-07 3.76314e-09  
41695.8 1201.42 913.425 1.56742 0.00139655 0.00368494 -1.42174e-06 0.00368494 2.35252 1.63847e-07 -1.42174e-06 1.63847e-07 3.76311e-09  
41695.8 1201.42 914.136 1.56643 0.00139927 0.00369011 -1.42502e-06 0.00369011 2.35583 1.64134e-07 -1.42502e-06 1.64134e-07 3.76367e-09  
41695.8 1213.91 714.98 1.54006 0.00134712 0.000570044 -1.32566e-06 0.000570044 0.0789096 -1.19128e-06 -1.32566e-06 -1.19128e-06 3.54275e-09  
41695.8 1213.89 715.436 1.53872 0.00134763 0.000570294 -1.32629e-06 0.000570294 0.0789105 -1.19163e-06 -1.32629e-06 -1.19163e-06 3.54376e-09  
41695.8 1213.83 716.253 1.5363 0.00134798 0.000570514 -1.32663e-06 0.000570514 0.0789114 -1.19277e-06 -1.32663e-06 -1.19277e-06 3.54713e-09  
41695.8 1213.73 717.505 1.53258 0.00134815 0.000570621 -1.32658e-06 0.000570621 0.0789125 -1.19542e-06 -1.32658e-06 -1.19542e-06 3.55503e-09  
41695.8 1203.56 797.554 1.52443 0.00138982 0.000924695 -1.40924e-06 0.000924695 0.402787 -7.59804e-07 -1.40924e-06 -7.59804e-07 3.80975e-09  
41695.8 1203.53 798.433 1.52004 0.0013901 0.000925182 -1.40916e-06 0.000925182 0.402788 -7.62059e-07 -1.40916e-06 -7.62059e-07 3.82104e-09  
41695.8 1203.5 799.303 1.5157 0.00139045 0.000925777 -1.4091e-06 0.000925777 0.402789 -7.64262e-07 -1.4091e-06 -7.64262e-07 3.83207e-09  
41696.8 1208.39 699.947 1.46951 0.00137173 0.000766471 -1.35319e-06 0.000766471 0.116166 -1.63925e-06 -1.35319e-06 -1.63925e-06 3.83273e-09  
41696.8 1208.2 704.003 1.46003 0.00136901 0.000764242 -1.35186e-06 0.000764242 0.116174 -1.66107e-06 -1.35186e-06 -1.66107e-06 3.88362e-09  
41696.8 1210.41 743.213 1.42479 0.00136063 0.000617758 -1.31834e-06 0.000617758 0.0823907 -1.44058e-06 -1.31834e-06 -1.44058e-06 3.91412e-09  
41696.8 1210.31 744.774 1.42055 0.0013614 0.000617745 -1.31805e-06 0.000617745 0.0823921 -1.44439e-06 -1.31805e-06 -1.44439e-06 3.92447e-09  
41696.8 1210.2 746.305 1.41639 0.00136215 0.000617729 -1.31777e-06 0.000617729 0.0823935 -1.44806e-06 -1.31777e-06 -1.44806e-06 3.93443e-09  
41697.8 1208.74 737.135 1.38374 0.00137285 0.00074506 -1.32351e-06 0.00074506 0.1137 -1.70671e-06 -1.32351e-06 -1.70671e-06 4.02673e-09  
41697.8 1208.64 738.933 1.3795 0.00137384 0.000745059 -1.32323e-06 0.000745059 0.113702 -1.71111e-06 -1.32323e-06 -1.71111e-06 4.0371e-09  
41697.8 1208.54 740.731 1.37526 0.00137489 0.000745066 -1.32295e-06 0.000745066 0.113704 -1.71551e-06 -1.32295e-06 -1.71551e-06 4.04748e-09  
41697.8 1208.44 742.531 1.37102 0.00137607 0.000745096 -1.32267e-06 0.000745096 0.113706 -1.71991e-06 -1.32267e-06 -1.71991e-06 4.05788e-09  
41697.8 1206.36 744.601 1.33852 0.00138868 0.000799935 -1.32928e-06 0.000799935 0.121498 -1.9057e-06 -1.32928e-06 -1.9057e-06 4.2084e-09  
41697.8 1206.28 746.535 1.33426 0.00138997 0.000799942 -1.32902e-06 0.000799942 0.1215 -1.91049e-06 -1.32902e-06 -1.91049e-06 4.21898e-09  
41698.8 1206.19 748.442 1.33005 0.00139081 0.000799867 -1.32877e-06 0.000799867 0.121502 -1.91516e-06 -1.32877e-06 -1.91516e-06 4.22929e-09  
41698.8 1204.95 751.701 1.29127 0.00140948 0.00092781 -1.33539e-06 0.00092781 0.150826 -2.21717e-06 -1.33539e-06 -2.21717e-06 4.35271e-09  
41698.8 1204.87 753.865 1.28702 0.00141122 0.000927872 -1.33514e-06 0.000927872 0.150828 -2.22253e-06 -1.33514e-06 -2.22253e-06 4.36323e-09  
41698.8 1204.79 756.003 1.28283 0.00141307 0.000927953 -1.33489e-06 0.000927953 0.150831 -2.22776e-06 -1.33489e-06 -2.22776e-06 4.3735e-09  
41698.8 1204.72 758.19 1.27855 0.00141529 0.000928084 -1.33463e-06 0.000928084 0.150834 -2.23323e-06 -1.33463e-06 -2.23323e-06 4.38423e-09  
41699.8 1204.45 792.988 1.22625 0.00142577 0.000796357 -1.30913e-06 0.000796357 0.114523 -2.0673e-06 -1.30913e-06 -2.0673e-06 4.4587e-09  
41699.8 1204.35 794.98 1.22196 0.00142685 0.000796229 -1.30883e-06 0.000796229 0.114525 -2.07229e-06 -1.30883e-06 -2.07229e-06 4.46946e-09  
41699.8 1204.26 796.939 1.21774 0.00142819 0.000796135 -1.30853e-06 0.000796135 0.114527 -2.07713e-06 -1.30853e-06 -2.07713e-06 4.47988e-09  
41699.8 1204.16 798.872 1.21358 0.00143112 0.000796204 -1.30819e-06 0.000796204 0.11453 -2.08183e-06 -1.30819e-06 -2.08183e-06 4.49002e-09  
41700.8 1204.43 810.848 1.16717 0.00143295 0.00082085 -1.25638e-06 0.00082085 0.0970827 -2.35377e-06 -1.25638e-06 -2.35377e-06 4.4785e-09  
41700.8 1204.29 813.191 1.16272 0.0014366 0.000820757 -1.25583e-06 0.000820757 0.0970859 -2.35985e-06 -1.25583e-06 -2.35985e-06 4.49008e-09  
41700.8 1204.16 815.347 1.15862 0.00143861 0.00082061 -1.25541e-06 0.00082061 0.0970887 -2.36502e-06 -1.25541e-06 -2.36502e-06 4.4999e-09  
41700.8 1204.02 817.486 1.15456 0.00143953 0.000820401 -1.25504e-06 0.000820401 0.0970913 -2.37011e-06 -1.25504e-06 -2.37011e-06 4.50957e-09  
41700.8 1203.16 843.496 1.11819 0.00248117 0.000903467 -1.24623e-06 0.000903467 0.13335 -2.16087e-06 -1.24623e-06 -2.16087e-06 4.67807e-09  
41700.8 1203.43 845.743 1.11342 0.00319647 0.000963113 -1.2211e-06 0.000963113 0.133358 -2.16457e-06 -1.2211e-06 -2.16457e-06 4.69229e-09  
41700.8 1203.71 847.72 1.10924 0.00394797 0.001025 -1.19469e-06 0.001025 0.133365 -2.16675e-06 -1.19469e-06 -2.16675e-06 4.70351e-09  
41701.8 1210.14 868.98 1.08711 0.019255 0.00206679 -1.01696e-06 0.00206679 0.11726 -1.80867e-06 -1.01696e-06 -1.80867e-06 4.91138e-09  
41701.8 1211.12 868.148 1.08953 0.0208213 0.00218586 -9.88242e-07 0.00218586 0.117269 -1.80684e-06 -9.88242e-07 -1.80684e-06 4.91524e-09  
41701.8 1218.32 878.752 1.0886 0.0312445 0.00383048 -4.84028e-07 0.00383048 0.159103 -2.05792e-06 -4.84028e-07 -2.05792e-06 4.88211e-09  
41702.8 1218.92 878.709 1.08885 0.0322444 0.00393055 -4.56841e-07 0.00393055 0.159113 -2.05413e-06 -4.56841e-07 -2.05413e-06 4.88282e-09  
41702.8 1219.44 878.859 1.08864 0.0332251 0.00402852 -4.30194e-07 0.00402852 0.159121 -2.05039e-06 -4.30194e-07 -2.05039e-06 4.8835e-09  
41702.8 1220.03 878.811 1.0889 0.0342029 0.00412643 -4.03672e-07 0.00412643 0.15913 -2.04664e-06 -4.03672e-07 -2.04664e-06 4.88419e-09  
41702.8 1220.22 894.378 1.08896 0.0363583 0.00212056 -6.73532e-08 0.00212056 0.0799445 -2.12071e-06 -6.73532e-08 -2.12071e-06 4.87433e-09  
41702.8 1220.55 894.39 1.08898 0.0369808 0.00214578 -4.60156e-08 0.00214578 0.0799451 -2.11929e-06 -4.60156e-08 -2.11929e-06 4.875e-09  
41702.8 1220.89 894.4 1.089 0.0375992 0.00217083 -2.48505e-08 0.00217083 0.0799456 -2.11787e-06 -2.48505e-08 -2.11787e-06 4.87565e-09  
41702.8 1221.21 894.41 1.08901 0.0382038 0.00219535 -4.17901e-09 0.00219535 0.0799461 -2.11647e-06 -4.17901e-09 -2.11647e-06 4.87629e-09  
41703.8 1222.09 908.987 1.08898 0.0365481 0.00168233 4.00672e-07 0.00168233 0.0712529 -2.14965e-06 4.00672e-07 -2.14965e-06 4.85947e-09  
41703.8 1222.15 909.032 1.08889 0.0367069 0.00168688 4.07993e-07 0.00168688 0.0712529 -2.14924e-06 4.07993e-07 -2.14924e-06 4.85979e-09  
41703.8 1222.25 908.989 1.08899 0.0368276 0.00169034 4.13557e-07 0.00169034 0.0712528 -2.14893e-06 4.13557e-07 -2.14893e-06 4.86003e-09  
41703.8 1222.29 909.018 1.08893 0.036914 0.00169282 4.17537e-07 0.00169282 0.0712528 -2.1487e-06 4.17537e-07 -2.1487e-06 4.8602e-09  
41703.8 1235.62 908.058 1.12056 0.0365032 0.00221936 6.11948e-07 0.00221936 0.0959591 -2.24298e-06 6.11948e-07 -2.24298e-06 4.85827e-09  
41703.8 1236.86 906.154 1.12457 0.0365048 0.00221795 6.14944e-07 0.00221795 0.0959612 -2.24753e-06 6.14944e-07 -2.24753e-06 4.86784e-09  
41703.8 1238.12 904.215 1.12865 0.0365061 0.00221647 6.18038e-07 0.00221647 0.0959635 -2.25225e-06 6.18038e-07 -2.25225e-06 4.87776e-09  
41704.8 1247.24 890.813 1.15919 0.0299696 0.000598182 9.50453e-07 0.000598182 0.0495389 -2.30262e-06 9.50453e-07 -2.30262e-06 4.89694e-09  
41704.8 1248.62 888.887 1.16321 0.0299711 0.000596576 9.53809e-07 0.000596576 0.0495411 -2.30727e-06 9.53809e-07 -2.30727e-06 4.90666e-09  
41704.8 1250.88 885.728 1.16982 0.0299724 0.000592137 9.62754e-07 0.000592137 0.0495471 -2.3199e-06 9.62754e-07 -2.3199e-06 4.93302e-09  
41704.8 1258.66 886.402 1.20121 0.0476383 0.0026036 7.42596e-08 0.0026036 0.0772749 -2.07369e-06 7.42596e-08 -2.07369e-06 5.19025e-09  
41704.8 1259.65 884.707 1.20537 0.0476396 0.0026026 7.67637e-08 0.0026026 0.0772767 -2.0779e-06 7.67637e-08 -2.0779e-06 5.20061e-09  
41704.8 1260.76 882.821 1.21 0.0476381 0.00260108 7.98187e-08 0.00260108 0.0772788 -2.08315e-06 7.98187e-08 -2.08315e-06 5.21348e-09  
41705.8 1274.28 858.169 1.2294 0.0365647 0.00133944 7.63235e-07 0.00133944 0.0653671 -2.37304e-06 7.63235e-07 -2.37304e-06 5.09993e-09  
41705.8 1275.58 856.273 1.2334 0.0365661 0.00133796 7.66386e-07 0.00133796 0.0653693 -2.37761e-06 7.66386e-07 -2.37761e-06 5.10957e-09  
41705.8 1276.88 854.376 1.2374 0.0365675 0.00133647 7.69538e-07 0.00133647 0.0653714 -2.38219e-06 7.69538e-07 -2.38219e-06 5.11922e-09  
41705.8 1268.27 846.051 1.28155 0.0493752 0.00706759 -1.08666e-07 0.00706759 0.19834 -2.24453e-06 -1.08666e-07 -2.24453e-06 5.47151e-09  
41705.8 1269.11 844.26 1.28574 0.0493763 0.00706678 -1.06546e-07 0.00706678 0.198342 -2.24901e-06 -1.06546e-07 -2.24901e-06 5.482e-09  
41705.8 1269.98 842.403 1.29008 0.0493775 0.00706595 -1.04266e-07 0.00706595 0.198344 -2.25383e-06 -1.04266e-07 -2.25383e-06 5.49329e-09  
41705.8 1270.82 840.614 1.29426 0.0493784 0.00706512 -1.02149e-07 0.00706512 0.198346 -2.25831e-06 -1.02149e-07 -2.25831e-06 5.50377e-09  
41706.8 1283.01 809.355 1.32595 0.0381167 0.00276227 4.23769e-07 0.00276227 0.108693 -2.54526e-06 4.23769e-07 -2.54526e-06 5.49954e-09  
41706.8 1284.02 807.392 1.33007 0.0381176 0.00276109 4.26305e-07 0.00276109 0.108695 -2.55013e-06 4.26305e-07 -2.55013e-06 5.50978e-09  
41706.8 1285.22 805.067 1.33495 0.0381187 0.00275942 4.29877e-07 0.00275942 0.108698 -2.557e-06 4.29877e-07 -2.557e-06 5.5242e-09  
41707.8 1287.06 794.269 1.37377 0.0426144 0.00306676 1.7118e-07 0.00306676 0.103253 -2.54281e-06 1.7118e-07 -2.54281e-06 5.70255e-09  
41707.8 1287.94 792.376 1.37792 0.0426152 0.00306583 1.73383e-07 0.00306583 0.103255 -2.54753e-06 1.73383e-07 -2.54753e-06 5.71289e-09  
41707.8 1288.84 790.449 1.38214 0.0426158 0.00306478 1.75683e-07 0.00306478 0.103258 -2.55242e-06 1.75683e-07 -2.55242e-06 5.7236e-09  
41707.8 1289.8 788.379 1.38667 0.0426168 0.00306367 1.78315e-07 0.00306367 0.10326 -2.55806e-06 1.78315e-07 -2.55806e-06 5.73597e-09  
41707.8 1302.46 746.547 1.4152 0.0389792 0.00345872 3.90908e-07 0.00345872 0.130547 -2.93644e-06 3.90908e-07 -2.93644e-06 5.73567e-09  
41707.8 1303.47 744.49 1.41918 0.0389876 0.00346814 3.8968e-07 0.00346814 0.130558 -2.94069e-06 3.8968e-07 -2.94069e-06 5.74486e-09  
41707.8 1304.53 742.306 1.42341 0.0389956 0.00347778 3.88365e-07 0.00347778 0.130571 -2.94557e-06 3.88365e-07 -2.94557e-06 5.75526e-09  
41707.8 1251.16 1103.63 1.45778 0.0625924 0.0412319 -1.14901e-06 0.0412319 0.928831 2.14932e-06 -1.14901e-06 2.14932e-06 6.17904e-09  
41708.8 1251.29 1104.22 1.45776 0.0626255 0.0413741 -1.15718e-06 0.0413741 0.929571 2.15363e-06 -1.15718e-06 2.15363e-06 6.17888e-09  
41708.8 1251.41 1104.81 1.45778 0.0626577 0.0415132 -1.16521e-06 0.0415132 0.930296 2.15785e-06 -1.16521e-06 2.15785e-06 6.17871e-09  
41708.8 1251.53 1105.4 1.45777 0.0626905 0.041654 -1.17337e-06 0.041654 0.931029 2.16214e-06 -1.17337e-06 2.16214e-06 6.17855e-09  
41708.8 1301.35 752.073 1.43317 0.040627 0.00427878 1.74564e-07 0.00427878 0.144306 -2.88652e-06 1.74564e-07 -2.88652e-06 5.78717e-09  
41708.8 1301.41 752.117 1.43317 0.0406335 0.00429002 1.70227e-07 0.00429002 0.144318 -2.88567e-06 1.70227e-07 -2.88567e-06 5.78669e-09  
41708.8 1301.46 752.176 1.43314 0.0406396 0.00430055 1.6615e-07 0.00430055 0.144329 -2.88487e-06 1.6615e-07 -2.88487e-06 5.78625e-09  
41708.8 1301.53 752.211 1.43317 0.0406465 0.00431248 1.61516e-07 0.00431248 0.144342 -2.88396e-06 1.61516e-07 -2.88396e-06 5.78573e-09  
41708.8 1346.77 827.71 1.42265 0.0431687 0.00248382 6.2239e-07 0.00248382 0.0828697 -2.1183e-06 6.2239e-07 -2.1183e-06 5.62291e-09  
41708.8 1346.86 827.765 1.42261 0.0431764 0.00249229 6.16979e-07 0.00249229 0.0828741 -2.11753e-06 6.16979e-07 -2.11753e-06 5.62223e-09  
41709.8 1346.97 827.802 1.42262 0.0431841 0.00250086 6.11466e-07 0.00250086 0.0828786 -2.11674e-06 6.11466e-07 -2.11674e-06 5.62154e-09  
41709.8 1315.32 836.146 1.43563 0.0512815 0.00441347 -1.90196e-07 0.00441347 0.109408 -2.22922e-06 -1.90196e-07 -2.22922e-06 5.82369e-09  
41709.8 1315.36 836.287 1.4354 0.0512941 0.00442577 -1.96845e-07 0.00442577 0.109416 -2.22857e-06 -1.96845e-07 -2.22857e-06 5.8232e-09  
41709.8 1315.51 836.246 1.43563 0.0513067 0.00443816 -2.03615e-07 0.00443816 0.109424 -2.22791e-06 -2.03615e-07 -2.22791e-06 5.8227e-09  
41709.8 1315.6 836.294 1.43563 0.0513189 0.00445018 -2.10209e-07 0.00445018 0.109432 -2.22725e-06 -2.10209e-07 -2.22725e-06 5.82217e-09  
41709.8 1267.1 912.38 1.45006 0.0536962 0.0164166 -9.44889e-07 0.0164166 0.387309 -1.16672e-06 -9.44889e-07 -1.16672e-06 6.04355e-09  
41709.8 1267.17 912.541 1.45003 0.0537121 0.0164536 -9.51669e-07 0.0164536 0.387407 -1.16525e-06 -9.51669e-07 -1.16525e-06 6.04321e-09  
41709.8 1267.25 912.698 1.45006 0.053729 0.0164926 -9.58857e-07 0.0164926 0.38751 -1.16369e-06 -9.58857e-07 -1.16369e-06 6.04285e-09  
41709.8 1267.32 912.869 1.45003 0.0537459 0.0165315 -9.66043e-07 0.0165315 0.387613 -1.16213e-06 -9.66043e-07 -1.16213e-06 6.04248e-09  
41710.8 1320.75 851.102 1.43296 0.0490827 0.00477918 -1.56634e-07 0.00477918 0.120392 -2.33268e-06 -1.56634e-07 -2.33268e-06 5.7763e-09  
41710.8 1320.89 851.053 1.43319 0.0490931 0.00479099 -1.62902e-07 0.00479099 0.120401 -2.33191e-06 -1.62902e-07 -2.33191e-06 5.77576e-09  
41710.8 1320.98 851.108 1.43318 0.0491038 0.00480308 -1.6934e-07 0.00480308 0.120409 -2.33111e-06 -1.6934e-07 -2.33111e-06 5.77517e-09  
41710.8 1321.07 851.162 1.43318 0.0491143 0.00481493 -1.7567e-07 0.00481493 0.120418 -2.33031e-06 -1.7567e-07 -2.33031e-06 5.77459e-09  
41710.8 1305.44 848.437 1.42678 0.0403909 0.00511783 -1.74614e-08 0.00511783 0.1554 -2.52943e-06 -1.74614e-08 -2.52943e-06 5.79723e-09  
41710.8 1306.68 846.081 1.432 0.0403982 0.00512811 -1.93221e-08 0.00512811 0.155418 -2.53589e-06 -1.93221e-08 -2.53589e-06 5.81316e-09  
41711.8 1306.79 846.049 1.43218 0.0404043 0.00513886 -2.41748e-08 0.00513886 0.15543 -2.53479e-06 -2.41748e-08 -2.53479e-06 5.81257e-09  
41711.8 1329.11 870.393 1.42398 0.0370053 0.00250727 3.74268e-07 0.00250727 0.0876914 -2.50047e-06 3.74268e-07 -2.50047e-06 5.67939e-09  
41711.8 1329.25 870.312 1.42423 0.0370098 0.00251381 3.6958e-07 0.00251381 0.087695 -2.49958e-06 3.6958e-07 -2.49958e-06 5.67868e-09  
41711.8 1329.32 870.352 1.42421 0.0370143 0.00252028 3.64925e-07 0.00252028 0.0876985 -2.49868e-06 3.64925e-07 -2.49868e-06 5.67793e-09  
41711.8 1329.32 870.491 1.42398 0.0370188 0.00252671 3.60324e-07 0.00252671 0.087702 -2.49779e-06 3.60324e-07 -2.49779e-06 5.67723e-09  
41712.8 1280.5 1009.47 1.44971 0.055525 0.0182784 -1.18165e-06 0.0182784 0.392199 -7.05118e-07 -1.18165e-06 -7.05118e-07 6.09108e-09  
41712.8 1280.54 1009.64 1.44951 0.0555384 0.0183067 -1.18794e-06 0.0183067 0.392274 -7.03678e-07 -1.18794e-06 -7.03678e-07 6.09075e-09  
41712.8 1280.62 1009.73 1.44971 0.0555502 0.0183319 -1.1936e-06 0.0183319 0.392341 -7.02389e-07 -1.1936e-06 -7.02389e-07 6.09045e-09  
41712.8 1289.63 917.631 1.44518 0.0548104 0.0145034 -1.13451e-06 0.0145034 0.304112 -2.26115e-06 -1.13451e-06 -2.26115e-06 6.01689e-09  
41712.8 1289.7 917.735 1.44519 0.0548245 0.0145288 -1.14174e-06 0.0145288 0.30416 -2.2599e-06 -1.14174e-06 -2.2599e-06 6.01642e-09  
41712.8 1289.77 917.844 1.44517 0.0548383 0.0145535 -1.14882e-06 0.0145535 0.304208 -2.25868e-06 -1.14882e-06 -2.25868e-06 6.01596e-09  
41713.8 1318.15 963.162 1.43528 0.0523841 0.00961887 -7.25201e-07 0.00961887 0.208101 -1.94138e-06 -7.25201e-07 -1.94138e-06 5.85554e-09  
41713.8 1318.24 963.236 1.43529 0.0523952 0.00963478 -7.31882e-07 0.00963478 0.208122 -1.94028e-06 -7.31882e-07 -1.94028e-06 5.85497e-09  
41713.8 1318.28 963.407 1.43504 0.0524068 0.00965116 -7.38725e-07 0.00965116 0.208144 -1.93917e-06 -7.38725e-07 -1.93917e-06 5.85443e-09  
41713.8 1318.41 963.397 1.43528 0.0524181 0.00966713 -7.45494e-07 0.00966713 0.208165 -1.93807e-06 -7.45494e-07 -1.93807e-06 5.85389e-09  
41713.8 1321.71 934.958 1.43859 0.0536337 0.00849756 -8.26859e-07 0.00849756 0.175074 -2.59579e-06 -8.26859e-07 -2.59579e-06 5.89631e-09  
41713.8 1321.74 935.125 1.43837 0.0536453 0.00851202 -8.33825e-07 0.00851202 0.175088 -2.59485e-06 -8.33825e-07 -2.59485e-06 5.89575e-09  
41713.8 1321.87 935.093 1.43857 0.0536564 0.00852609 -8.40679e-07 0.00852609 0.175102 -2.59393e-06 -8.40679e-07 -2.59393e-06 5.8952e-09  
41714.8 1191.6 1352.54 1.44903 0.0582818 0.0302631 -2.72343e-06 0.0302631 0.650395 3.85307e-06 -2.72343e-06 3.85307e-06 6.16109e-09  
41714.8 1191.64 1353.07 1.44955 0.0583022 0.0303084 -2.73117e-06 0.0303084 0.650609 3.85628e-06 -2.73117e-06 3.85628e-06 6.16123e-09  
41714.8 1191.71 1353.33 1.44955 0.0583216 0.0303513 -2.73846e-06 0.0303513 0.65081 3.85923e-06 -2.73846e-06 3.85923e-06 6.16123e-09  
41714.8 1191.78 1353.58 1.44956 0.0583413 0.0303948 -2.74592e-06 0.0303948 0.651015 3.86225e-06 -2.74592e-06 3.86225e-06 6.16122e-09  
41714.8 1232.55 1101.7 1.45635 0.0704536 0.192074 -2.35898e-06 0.192074 3.6314 2.03759e-06 -2.35898e-06 2.03759e-06 6.22012e-09  
41714.8 1232.66 1102.84 1.45614 0.0705088 0.192606 -2.36599e-06 0.192606 3.63735 2.0511e-06 -2.36599e-06 2.0511e-06 6.21998e-09  
41714.8 1232.76 1103.84 1.45637 0.0705582 0.193085 -2.37234e-06 0.193085 3.64274 2.06334e-06 -2.37234e-06 2.06334e-06 6.21986e-09  
41714.8 1232.85 1104.77 1.45638 0.0706032 0.193521 -2.37811e-06 0.193521 3.64763 2.07449e-06 -2.37811e-06 2.07449e-06 6.21972e-09  
41714.8 1186.26 1160.48 1.45521 0.0590159 0.0330254 -2.93971e-06 0.0330254 0.663274 7.98663e-07 -2.93971e-06 7.98663e-07 6.23041e-09  
41714.8 1186.27 1160.53 1.45521 0.0590209 0.0330375 -2.94168e-06 0.0330375 0.663326 7.99215e-07 -2.94168e-06 7.99215e-07 6.23039e-09  
41714.8 1186.29 1160.56 1.45514 0.0590243 0.0330458 -2.94305e-06 0.0330458 0.663361 7.99596e-07 -2.94305e-06 7.99596e-07 6.23039e-09  
41715.8 1186.4 1160.54 1.45403 0.0590269 0.033052 -2.94409e-06 0.033052 0.663387 7.99896e-07 -2.94409e-06 7.99896e-07 6.2311e-09  
41715.8 1281.18 1389.96 1.43308 0.0547257 0.0233107 -1.45467e-06 0.0233107 0.505377 3.50506e-06 -1.45467e-06 3.50506e-06 6.18733e-09  
41715.8 1280.61 1387.77 1.4286 0.0547261 0.0233115 -1.45315e-06 0.0233115 0.50538 3.51082e-06 -1.45315e-06 3.51082e-06 6.1991e-09  
41715.8 1280.07 1385.68 1.42433 0.0547264 0.0233124 -1.45179e-06 0.0233124 0.505382 3.51606e-06 -1.45179e-06 3.51606e-06 6.20981e-09  
41715.8 1279.52 1383.55 1.41998 0.0547269 0.0233133 -1.45037e-06 0.0233133 0.505385 3.52152e-06 -1.45037e-06 3.52152e-06 6.22095e-09  
41715.8 1335.44 993.516 1.36964 0.0394821 0.00299451 2.53451e-07 0.00299451 0.0895673 -2.91313e-06 2.53451e-07 -2.91313e-06 5.77291e-09  
41715.8 1334.1 995.66 1.36557 0.0394833 0.00299287 2.56608e-07 0.00299287 0.0895699 -2.91817e-06 2.56608e-07 -2.91817e-06 5.78248e-09  
41715.8 1332.63 998.018 1.36109 0.0394847 0.00299088 2.60424e-07 0.00299088 0.0895731 -2.92426e-06 2.60424e-07 -2.92426e-06 5.79404e-09  
41715.8 1331.29 1000.16 1.35702 0.039486 0.00298922 2.63594e-07 0.00298922 0.0895758 -2.92931e-06 2.63594e-07 -2.92931e-06 5.80364e-09  
41716.8 1285.14 1157.29 1.33389 0.0546107 0.0119172 -1.21671e-06 0.0119172 0.244963 -2.92326e-07 -1.21671e-06 -2.92326e-07 6.30231e-09  
41716.8 1284.43 1157.64 1.32966 0.0546116 0.0119172 -1.21495e-06 0.0119172 0.244963 -2.93184e-07 -1.21495e-06 -2.93184e-07 6.31278e-09  
41716.8 1283.71 1158 1.3253 0.0546125 0.0119171 -1.21307e-06 0.0119171 0.244963 -2.94102e-07 -1.21307e-06 -2.94102e-07 6.32395e-09  
41716.8 1188.97 1083.43 1.29644 0.0587349 0.0287304 -3.24788e-06 0.0287304 0.563934 -9.4847e-07 -3.24788e-06 -9.4847e-07 6.64574e-09  
41717.8 1189.76 1084.71 1.29051 0.0587295 0.0287269 -3.25035e-06 0.0287269 0.563932 -9.52971e-07 -3.25035e-06 -9.52971e-07 6.6663e-09  
41717.8 1190.33 1085.64 1.28622 0.0587303 0.0287273 -3.25179e-06 0.0287273 0.563933 -9.55309e-07 -3.25179e-06 -9.55309e-07 6.67711e-09  
41717.8 1190.92 1086.6 1.28177 0.0587312 0.0287278 -3.25334e-06 0.0287278 0.563933 -9.57831e-07 -3.25334e-06 -9.57831e-07 6.68877e-09  
41717.8 1209.8 1094.42 1.25757 0.0632006 0.0420147 -3.15293e-06 0.0420147 0.776527 -1.00304e-06 -3.15293e-06 -1.00304e-06 6.81149e-09  
41717.8 1210.21 1095.43 1.25314 0.0632009 0.0420147 -3.15399e-06 0.0420147 0.776527 -1.00569e-06 -3.15399e-06 -1.00569e-06 6.82302e-09  
41717.8 1210.61 1096.42 1.24884 0.0632019 0.0420152 -3.15501e-06 0.0420152 0.776528 -1.00819e-06 -3.15501e-06 -1.00819e-06 6.83393e-09  
41717.8 1211.02 1097.43 1.24445 0.0632029 0.0420156 -3.15607e-06 0.0420156 0.776528 -1.0108e-06 -3.15607e-06 -1.0108e-06 6.84531e-09  
41718.8 1200.16 1146.81 1.21026 0.0603022 0.0254993 -3.36331e-06 0.0254993 0.498415 3.36949e-07 -3.36331e-06 3.36949e-07 6.85282e-09  
41718.8 1200.73 1146.85 1.20593 0.0604717 0.0255582 -3.3687e-06 0.0255582 0.498436 3.37327e-07 -3.3687e-06 3.37327e-07 6.8639e-09  
41718.8 1201.28 1146.89 1.20162 0.060682 0.0256298 -3.37492e-06 0.0256298 0.498462 3.37814e-07 -3.37492e-06 3.37814e-07 6.87489e-09  
41718.8 1201.84 1146.92 1.19728 0.0609384 0.0257152 -3.3821e-06 0.0257152 0.498491 3.38419e-07 -3.3821e-06 3.38419e-07 6.88603e-09  
41718.8 1214.11 1141.6 1.17989 0.0668781 0.0366574 -3.24897e-06 0.0366574 0.657862 1.80487e-07 -3.24897e-06 1.80487e-07 6.97345e-09  
41718.8 1214.15 1141.62 1.17965 0.0673736 0.0368592 -3.25711e-06 0.0368592 0.657947 1.82965e-07 -3.25711e-06 1.82965e-07 6.97347e-09  
41718.8 1214.14 1141.61 1.17989 0.0678632 0.0370591 -3.26521e-06 0.0370591 0.658032 1.85455e-07 -3.26521e-06 1.85455e-07 6.97348e-09  
41718.8 1214.18 1141.63 1.17966 0.0683685 0.0372648 -3.27356e-06 0.0372648 0.658119 1.88055e-07 -3.27356e-06 1.88055e-07 6.9735e-09  
