Time[s] X[mm] Y[mm] a[rad] c11 c12 c13 c21 c22 c23 c31 c32 c33 
59178.1 1200.02 495.2 1.57079 0.000102588 8.46502e-05 -8.20712e-10 8.46502e-05 0.576 9.48899e-14 -8.20712e-10 9.48899e-14 8.33257e-12  
59178.1 1200.02 496.884 1.57055 0.000104033 8.78036e-05 -8.34747e-10 8.78036e-05 0.584421 9.66909e-14 -8.34747e-10 9.66909e-14 8.36825e-12  
59178.1 1200.02 498.665 1.56978 0.000105817 0.00010038 -8.49653e-10 0.00010038 0.593324 1.06384e-13 -8.49653e-10 1.06384e-13 8.71695e-12  
59178.1 1200.04 503.306 1.56326 0.000143615 0.000357452 -8.9093e-10 0.000357452 0.616527 6.49337e-13 -8.9093e-10 6.49337e-13 3.38588e-11  
59178.1 1200.06 507.163 1.56929 0.000157203 0.000334373 -1.02209e-09 0.000334373 0.635809 1.00087e-12 -1.02209e-09 1.00087e-12 5.53549e-11  
59178.1 1200.06 508.961 1.5708 0.000158744 0.00032785 -1.12165e-09 0.00032785 0.6448 1.07375e-12 -1.12165e-09 1.07375e-12 5.67179e-11  
59178.1 1200.06 510.725 1.57078 0.000160376 0.000328131 -1.22172e-09 0.000328131 0.653621 1.07425e-12 -1.22172e-09 1.07425e-12 5.67184e-11  
59178.1 1200.06 512.686 1.5708 0.000162609 0.000327991 -1.33294e-09 0.000327991 0.663426 1.07509e-12 -1.33294e-09 1.07509e-12 5.67186e-11  
59178.1 1200.06 514.452 1.57079 0.000164244 0.000328084 -1.4331e-09 0.000328084 0.672255 1.07522e-12 -1.4331e-09 1.07522e-12 5.67187e-11  
59178.1 1200.06 516.233 1.57053 0.000165953 0.000331627 -1.5341e-09 0.000331627 0.681159 1.08898e-12 -1.5341e-09 1.08898e-12 5.67589e-11  
59178.1 1200.06 518.357 1.57055 0.000168794 0.000334097 -1.65469e-09 0.000334097 0.691782 1.11975e-12 -1.65469e-09 1.11975e-12 5.67592e-11  
59178.1 1200.06 520.236 1.57079 0.000170732 0.000333055 -1.76135e-09 0.000333055 0.701178 1.13311e-12 -1.76135e-09 1.13311e-12 5.67925e-11  
59179.1 1200.06 522.475 1.57002 0.000174219 0.000346079 -1.88846e-09 0.000346079 0.712369 1.18294e-12 -1.88846e-09 1.18294e-12 5.71397e-11  
59179.1 1200.06 524.632 1.57054 0.000177106 0.000346037 -2.01174e-09 0.000346037 0.723156 1.24603e-12 -2.01174e-09 1.24603e-12 5.72999e-11  
